chr1	24526	24737	-
chr1	24820	29320	-
chr1	24824	29320	-
chr1	24853	29320	-
chr1	24892	25217	-
chr1	24892	26946	-
chr1	24892	29293	-
chr1	24892	29320	-
chr1	24892	29533	-
chr1	24892	29839	-
chr1	24892	30662	-
chr1	25009	29320	-
chr1	25283	29320	-
chr1	28942	29198	+
chr1	29207	30563	+
chr1	30040	30563	+
chr1	30668	30975	+
chr1	35175	35276	-
chr1	35482	35720	-
chr1	35482	37111	-
chr1	35482	37407	-
chr1	35962	37111	-
chr1	35962	37407	-
chr1	36732	40665	+
chr1	37191	37407	-
chr1	51995	53281	+
chr1	53373	58699	+
chr1	57654	58699	+
chr1	58857	62915	+
chr1	65434	65519	+
chr1	65574	69036	+
chr1	90051	90286	-
chr1	91630	92090	-
chr1	92241	112699	-
chr1	92241	165883	-
chr1	96811	97254	+
chr1	96811	98402	+
chr1	96811	104635	+
chr1	97251	112699	-
chr1	101331	165883	-
chr1	108963	120774	-
chr1	108963	165883	-
chr1	111358	112699	-
chr1	112805	120720	-
chr1	112805	120774	-
chr1	112805	129054	-
chr1	112805	165883	-
chr1	120933	129054	-
chr1	120933	165883	-
chr1	129224	133373	-
chr1	135616	136151	-
chr1	139848	140074	-
chr1	143012	146385	-
chr1	146510	146641	-
chr1	146510	155766	-
chr1	155832	164262	-
chr1	160691	161313	+
chr1	164792	165883	-
chr1	165284	165883	-
chr1	165943	167958	-
chr1	165943	167963	-
chr1	165943	168099	-
chr1	165943	169048	-
chr1	168164	169048	-
chr1	168166	168609	-
chr1	168166	169044	-
chr1	168166	169048	-
chr1	168166	172556	-
chr1	168764	169044	-
chr1	169265	172556	-
chr1	172689	173752	-
chr1	173863	174999	-
chr1	173863	175323	-
chr1	173863	178140	-
chr1	173863	181036	-
chr1	173863	181047	-
chr1	173863	181624	-
chr1	173863	187128	-
chr1	175130	175323	-
chr1	175442	178140	-
chr1	175442	181036	-
chr1	175442	181047	-
chr1	175442	181624	-
chr1	177586	177677	-
chr1	177586	177681	-
chr1	177589	177677	-
chr1	177589	177681	-
chr1	177731	178140	-
chr1	177731	181036	-
chr1	178237	181036	-
chr1	178240	181036	-
chr1	181122	182528	+
chr1	181731	182528	+
chr1	182191	182528	+
chr1	182364	182528	+
chr1	182595	186316	-
chr1	182747	183113	+
chr1	182747	183131	+
chr1	182747	183164	+
chr1	183217	183493	+
chr1	183217	183739	+
chr1	183217	183921	+
chr1	183217	183971	+
chr1	183217	184001	+
chr1	183217	184005	+
chr1	183241	183722	+
chr1	183241	183739	+
chr1	183241	183743	+
chr1	183241	183921	+
chr1	183241	183971	+
chr1	183241	184001	+
chr1	183572	183739	+
chr1	183902	183980	+
chr1	184194	184791	+
chr1	185309	185498	-
chr1	185351	185450	-
chr1	185351	185490	-
chr1	185351	185541	-
chr1	185351	186316	-
chr1	185365	185490	-
chr1	185556	186316	-
chr1	185560	185831	-
chr1	185560	186316	-
chr1	185560	199836	-
chr1	185581	186316	-
chr1	185988	186316	-
chr1	186339	188799	-
chr1	186465	187128	-
chr1	186470	187128	-
chr1	186470	187375	-
chr1	186470	187379	-
chr1	186470	187397	-
chr1	186470	195262	-
chr1	186470	199836	-
chr1	186550	187128	-
chr1	186618	187128	-
chr1	186671	187128	-
chr1	186833	187128	-
chr1	187234	187375	-
chr1	187234	187379	-
chr1	187288	187375	-
chr1	187288	187379	-
chr1	187288	187397	-
chr1	187288	187476	-
chr1	187311	187375	-
chr1	187539	188868	-
chr1	187571	187754	-
chr1	187578	187754	-
chr1	187578	187780	-
chr1	187578	188049	-
chr1	187578	188129	-
chr1	187578	188438	-
chr1	187578	195262	-
chr1	187578	199836	-
chr1	187780	188129	-
chr1	187891	188049	-
chr1	187891	188129	-
chr1	187891	188438	-
chr1	187891	195262	-
chr1	187891	199836	-
chr1	188264	188438	-
chr1	188267	188363	-
chr1	188267	188438	-
chr1	188267	199836	-
chr1	188585	188790	-
chr1	188585	195262	-
chr1	188585	199836	-
chr1	188848	195285	-
chr1	188886	189019	-
chr1	188886	195258	-
chr1	188890	189435	-
chr1	188890	195262	-
chr1	188890	199836	-
chr1	188890	200339	-
chr1	188890	201176	-
chr1	188893	189023	-
chr1	188893	189435	-
chr1	188893	195262	-
chr1	188893	199836	-
chr1	188893	200339	-
chr1	188903	189023	-
chr1	188903	189435	-
chr1	188903	194082	-
chr1	188903	195262	-
chr1	188903	199836	-
chr1	189078	189435	-
chr1	189078	195262	-
chr1	189078	199836	-
chr1	189277	195262	-
chr1	189487	195262	-
chr1	189571	195262	-
chr1	189599	195262	-
chr1	189663	195262	-
chr1	189677	195262	-
chr1	190810	195262	-
chr1	193998	194082	-
chr1	194144	194255	-
chr1	194144	195262	-
chr1	194414	195262	-
chr1	194965	195262	-
chr1	195051	195262	-
chr1	195345	199836	-
chr1	195349	199836	-
chr1	195378	199836	-
chr1	195417	195742	-
chr1	195417	199809	-
chr1	195417	199836	-
chr1	195417	200355	-
chr1	195534	199836	-
chr1	195808	199836	-
chr1	199438	199836	-
chr1	199458	199714	+
chr1	199577	199714	+
chr1	200360	201495	+
chr1	258893	264405	+
chr1	259026	261549	-
chr1	259026	264603	-
chr1	259026	265270	-
chr1	259026	266042	-
chr1	259026	267302	-
chr1	259026	356684	-
chr1	261635	266042	-
chr1	261635	267302	-
chr1	264637	265396	+
chr1	267057	267945	+
chr1	267057	268121	+
chr1	267057	268157	+
chr1	267057	270854	+
chr1	267057	273152	+
chr1	268021	268121	+
chr1	268205	268666	-
chr1	268817	289265	-
chr1	270985	273152	+
chr1	273395	273838	+
chr1	273395	274986	+
chr1	273395	281199	+
chr1	273395	283199	+
chr1	283307	283517	+
chr1	283551	284077	+
chr1	289371	297344	-
chr1	348431	358048	-
chr1	354126	358048	-
chr1	356439	357539	+
chr1	356439	365170	+
chr1	357587	358048	-
chr1	358184	359139	-
chr1	358184	359344	-
chr1	358930	365170	+
chr1	358958	365170	+
chr1	360169	365170	+
chr1	365693	366018	-
chr1	365693	368250	-
chr1	365693	373143	-
chr1	373324	379768	-
chr1	379871	485039	-
chr1	476946	485039	-
chr1	476946	524479	-
chr1	485209	489360	-
chr1	485209	492134	-
chr1	485209	494991	-
chr1	485209	497108	-
chr1	489388	489716	+
chr1	491990	492767	-
chr1	494587	496263	-
chr1	494899	494991	-
chr1	495050	495276	-
chr1	495050	497108	-
chr1	495050	498683	-
chr1	497229	498072	-
chr1	497300	498046	-
chr1	497300	498072	-
chr1	497300	498398	-
chr1	497300	501555	-
chr1	498306	498398	-
chr1	498457	498683	-
chr1	498457	501555	-
chr1	499370	501555	-
chr1	501621	502186	-
chr1	501621	502464	-
chr1	501621	502861	-
chr1	502244	502464	-
chr1	502662	504979	-
chr1	502956	504979	-
chr1	504934	514358	-
chr1	505104	514358	-
chr1	514424	517155	-
chr1	514424	517184	-
chr1	517267	522858	-
chr1	524539	526695	-
chr1	526762	527644	-
chr1	527861	531151	-
chr1	531284	532347	-
chr1	586359	586820	-
chr1	586956	587055	-
chr1	586956	588116	-
chr1	586956	594628	-
chr1	586956	601397	-
chr1	586956	703684	-
chr1	587702	587903	+
chr1	587702	594234	+
chr1	587730	594234	+
chr1	588941	594234	+
chr1	594757	597298	-
chr1	594757	601397	-
chr1	601578	607954	-
chr1	601578	711710	-
chr1	608057	609082	-
chr1	608057	609217	-
chr1	608057	612740	-
chr1	608057	628918	-
chr1	608057	698926	-
chr1	608057	720031	-
chr1	612865	628918	-
chr1	627824	627960	-
chr1	628224	628918	-
chr1	629007	631130	-
chr1	629007	633043	-
chr1	689080	690576	-
chr1	690795	698887	-
chr1	698960	710634	-
chr1	698960	711764	-
chr1	698960	827669	-
chr1	702341	703684	-
chr1	703790	711710	-
chr1	703790	720031	-
chr1	711923	720031	-
chr1	711923	766328	-
chr1	711923	827669	-
chr1	720201	724357	-
chr1	720201	727137	-
chr1	720201	732016	-
chr1	724361	724717	+
chr1	724553	727137	-
chr1	724686	727137	-
chr1	726602	727137	-
chr1	729805	733306	-
chr1	732208	732980	-
chr1	733365	735422	-
chr1	735614	743179	-
chr1	743351	744194	-
chr1	744392	744727	-
chr1	744826	746694	-
chr1	746819	756076	-
chr1	756142	758966	-
chr1	759124	764722	-
chr1	761155	761777	+
chr1	764801	765143	-
chr1	765248	766328	-
chr1	765248	768547	-
chr1	766388	768411	-
chr1	766388	768547	-
chr1	766388	769690	-
chr1	768614	769496	-
chr1	768614	774170	-
chr1	769212	769496	-
chr1	769713	772975	-
chr1	772173	772975	-
chr1	773108	774170	-
chr1	773235	774170	-
chr1	774281	775446	-
chr1	774281	778283	-
chr1	774281	778558	-
chr1	774281	791788	-
chr1	774281	805798	-
chr1	774281	808573	-
chr1	774281	810066	-
chr1	774281	827483	-
chr1	774281	827636	-
chr1	774281	827640	-
chr1	775524	778283	-
chr1	779093	781936	+
chr1	779093	784369	+
chr1	779093	786392	+
chr1	779093	803566	+
chr1	779093	803918	+
chr1	779093	803921	+
chr1	779093	803950	+
chr1	779093	804775	+
chr1	779093	807216	+
chr1	782044	783110	+
chr1	782137	783110	+
chr1	782137	784369	+
chr1	783364	784369	+
chr1	784494	786392	+
chr1	784494	792881	+
chr1	784494	795469	+
chr1	784494	801606	+
chr1	784494	803566	+
chr1	784494	803918	+
chr1	784494	803921	+
chr1	791941	805798	-
chr1	791941	808573	-
chr1	791941	810066	-
chr1	793042	795469	+
chr1	795583	803566	+
chr1	795583	803950	+
chr1	801161	805798	-
chr1	801164	805798	-
chr1	801164	808573	-
chr1	803668	803918	+
chr1	803668	803950	+
chr1	804223	804775	+
chr1	804223	807216	+
chr1	804841	807216	+
chr1	804967	806385	+
chr1	804967	807216	+
chr1	804967	809621	+
chr1	804967	809657	+
chr1	805892	808573	-
chr1	805892	810066	-
chr1	805892	827483	-
chr1	805892	827640	-
chr1	806826	808573	-
chr1	807324	809621	+
chr1	807324	809657	+
chr1	807324	809661	+
chr1	807324	809744	+
chr1	808624	808730	-
chr1	808624	810066	-
chr1	808624	827483	-
chr1	808834	810066	-
chr1	808841	810066	-
chr1	810171	812456	-
chr1	810171	817372	-
chr1	810171	817416	-
chr1	810171	817689	-
chr1	810171	826849	-
chr1	810171	826942	-
chr1	810171	827005	-
chr1	810171	827204	-
chr1	810171	827274	-
chr1	810171	827299	-
chr1	810171	827483	-
chr1	810171	827636	-
chr1	810171	827640	-
chr1	812501	817372	-
chr1	812501	827274	-
chr1	818199	819191	-
chr1	818199	827483	-
chr1	818199	827493	-
chr1	818199	827636	-
chr1	818203	818722	+
chr1	819224	827483	-
chr1	825553	847653	+
chr1	826924	829002	+
chr1	826924	847653	+
chr1	826924	851926	+
chr1	826924	852670	+
chr1	826924	853390	+
chr1	827076	827483	-
chr1	827076	827636	-
chr1	827246	827483	-
chr1	827384	827483	-
chr1	827450	827640	-
chr1	827776	829002	+
chr1	827776	841199	+
chr1	827776	847653	+
chr1	827776	851926	+
chr1	827776	852670	+
chr1	827850	829002	+
chr1	827854	829002	+
chr1	827973	829002	+
chr1	828128	829002	+
chr1	828188	829002	+
chr1	829105	841199	+
chr1	829105	847653	+
chr1	829105	851926	+
chr1	829105	852670	+
chr1	829105	853390	+
chr1	830272	847653	+
chr1	831063	841199	+
chr1	831063	847653	+
chr1	831063	851926	+
chr1	831678	841199	+
chr1	831678	847653	+
chr1	831678	851926	+
chr1	834606	835437	-
chr1	841374	847653	+
chr1	841374	851926	+
chr1	844499	847653	+
chr1	847414	847653	+
chr1	847807	849483	+
chr1	847807	850177	+
chr1	847807	850180	+
chr1	847807	851926	+
chr1	847807	852670	+
chr1	847837	851926	+
chr1	849603	850177	+
chr1	849603	850180	+
chr1	849603	851926	+
chr1	850352	851926	+
chr1	851683	852022	-
chr1	851774	852022	-
chr1	852015	852670	+
chr1	852090	852670	+
chr1	852095	852670	+
chr1	852111	852650	+
chr1	852111	852670	+
chr1	852111	853390	+
chr1	852234	852670	+
chr1	852671	853390	+
chr1	852767	853390	+
chr1	854816	856448	+
chr1	855122	856448	+
chr1	855122	861104	+
chr1	855137	856448	+
chr1	855137	861104	+
chr1	858707	861104	+
chr1	859074	861104	+
chr1	861274	865259	+
chr1	865500	867419	+
chr1	868531	868622	-
chr1	868531	868626	-
chr1	868534	868622	-
chr1	868534	868626	-
chr1	868676	869527	-
chr1	868676	870085	-
chr1	868676	874111	-
chr1	868676	875039	-
chr1	868676	876745	-
chr1	869576	869983	-
chr1	869576	870085	-
chr1	869576	874111	-
chr1	869576	875039	-
chr1	870324	874111	-
chr1	870324	875039	-
chr1	874303	875039	-
chr1	874592	875046	-
chr1	874801	875039	-
chr1	875156	875525	-
chr1	875156	876745	-
chr1	875626	876526	-
chr1	876612	876754	-
chr1	882368	883006	+
chr1	883222	889195	+
chr1	904958	911944	+
chr1	904958	915749	+
chr1	904962	905277	+
chr1	904962	905294	+
chr1	904962	905299	+
chr1	904962	905417	+
chr1	904962	905801	+
chr1	904962	908065	+
chr1	904962	908100	+
chr1	904962	915318	+
chr1	904962	915749	+
chr1	904962	917881	+
chr1	904962	919969	+
chr1	905680	905801	+
chr1	905988	906238	+
chr1	905988	908065	+
chr1	905988	908100	+
chr1	905988	915749	+
chr1	908213	910867	+
chr1	908213	915749	+
chr1	908383	910485	-
chr1	910888	915749	+
chr1	911309	915318	+
chr1	911309	915749	+
chr1	911474	911944	+
chr1	914445	914802	+
chr1	915472	915749	+
chr1	915818	916316	+
chr1	915818	917881	+
chr1	915818	919969	+
chr1	915880	916316	+
chr1	915880	917881	+
chr1	915880	919969	+
chr1	915950	916316	+
chr1	915950	916528	+
chr1	915950	917881	+
chr1	915950	917902	+
chr1	916434	916528	+
chr1	916434	916748	+
chr1	916434	917881	+
chr1	916434	917902	+
chr1	917487	918021	-
chr1	917721	918021	-
chr1	918072	919969	+
chr1	918111	918824	-
chr1	918166	918824	-
chr1	918916	919334	-
chr1	918916	922472	-
chr1	922510	922671	-
chr1	922736	923012	-
chr1	922850	923012	-
chr1	923144	923253	-
chr1	923144	923274	-
chr1	923354	925517	-
chr1	923462	924650	-
chr1	923462	925517	-
chr1	924949	925921	+
chr1	925190	925921	+
chr1	925801	925921	+
chr1	926014	930154	+
chr1	930337	931038	+
chr1	930337	935771	+
chr1	931090	935771	+
chr1	935897	939039	+
chr1	939130	939271	+
chr1	939130	939274	+
chr1	939130	941143	+
chr1	939413	941143	+
chr1	939413	942409	+
chr1	939461	941143	+
chr1	940463	941143	+
chr1	941307	942135	+
chr1	942252	942409	+
chr1	942489	942558	+
chr1	943059	943252	+
chr1	943378	943697	+
chr1	943809	943907	+
chr1	943809	943970	+
chr1	944801	945041	-
chr1	944801	945056	-
chr1	945147	945517	-
chr1	945423	945517	-
chr1	945654	946172	-
chr1	946287	946401	-
chr1	946546	948130	-
chr1	948233	948489	-
chr1	948604	951126	-
chr1	951239	951999	-
chr1	952140	952411	-
chr1	952601	953174	-
chr1	953289	953781	-
chr1	953893	954003	-
chr1	954083	955922	-
chr1	954524	955922	-
chr1	956014	956094	-
chr1	956216	956893	-
chr1	957026	957098	-
chr1	957274	958928	-
chr1	959082	959214	-
chr1	960801	961292	+
chr1	961553	961628	+
chr1	961751	961825	+
chr1	962048	962354	+
chr1	962472	962703	+
chr1	962918	963031	+
chr1	962918	963108	+
chr1	963254	963336	+
chr1	963505	963919	+
chr1	964009	964106	+
chr1	964168	964348	+
chr1	964181	964348	+
chr1	964531	964962	+
chr1	966615	966703	+
chr1	966804	970276	+
chr1	970424	970520	+
chr1	970602	970685	+
chr1	970759	970878	+
chr1	971007	971076	+
chr1	971007	971112	+
chr1	971209	971323	+
chr1	971405	972074	+
chr1	972151	972287	+
chr1	972425	972860	+
chr1	973011	973185	+
chr1	973011	973499	+
chr1	973327	973499	+
chr1	973641	973832	+
chr1	974052	974315	+
chr1	974365	974441	+
chr1	974589	975711	+
chr1	976270	976498	-
chr1	976625	978880	-
chr1	980658	981136	-
chr1	981048	982064	-
chr1	981174	982064	-
chr1	982667	985754	+
chr1	982667	989589	+
chr1	999433	999525	-
chr1	999614	999691	-
chr1	999614	999865	-
chr1	999788	999865	-
chr1	1001264	1008193	+
chr1	1001282	1008193	+
chr1	1004509	1006338	-
chr1	1008280	1013983	+
chr1	1012191	1012916	-
chr1	1013577	1013983	+
chr1	1020374	1022200	+
chr1	1022463	1035276	+
chr1	1034704	1035276	+
chr1	1035325	1040664	+
chr1	1040881	1041172	+
chr1	1041398	1041477	+
chr1	1041703	1041955	+
chr1	1042163	1043238	+
chr1	1043458	1043537	+
chr1	1043733	1043822	+
chr1	1044024	1044108	+
chr1	1044258	1044333	+
chr1	1044440	1045160	+
chr1	1045278	1045358	+
chr1	1045524	1045732	+
chr1	1045877	1045963	+
chr1	1046089	1046159	+
chr1	1046266	1046396	+
chr1	1046736	1046819	+
chr1	1046958	1047326	+
chr1	1047455	1047572	+
chr1	1047688	1047775	+
chr1	1047896	1048011	+
chr1	1048366	1048866	+
chr1	1049060	1049235	+
chr1	1049452	1049565	+
chr1	1049796	1049902	+
chr1	1050038	1050232	+
chr1	1050330	1050426	+
chr1	1050592	1050725	+
chr1	1050838	1051031	+
chr1	1050838	1051252	+
chr1	1051044	1051252	+
chr1	1051370	1051452	+
chr1	1051646	1051727	+
chr1	1051816	1051992	+
chr1	1051816	1053752	+
chr1	1052017	1053460	+
chr1	1053494	1053752	+
chr1	1053978	1054447	+
chr1	1054552	1054823	+
chr1	1055216	1055897	+
chr1	1058527	1060276	+
chr1	1058527	1060279	+
chr1	1059129	1060276	+
chr1	1059129	1060279	+
chr1	1059167	1060276	+
chr1	1059783	1060276	+
chr1	1059783	1060279	+
chr1	1059847	1060276	+
chr1	1059847	1060279	+
chr1	1060394	1061019	+
chr1	1060394	1063078	+
chr1	1060394	1065829	+
chr1	1060394	1065948	+
chr1	1060394	1065950	+
chr1	1061118	1063078	+
chr1	1061975	1062214	-
chr1	1062278	1063060	-
chr1	1062809	1063060	-
chr1	1063202	1063479	+
chr1	1063202	1064205	+
chr1	1063202	1065829	+
chr1	1063202	1065833	+
chr1	1063202	1065948	+
chr1	1063315	1065829	+
chr1	1063318	1064205	+
chr1	1063318	1065351	+
chr1	1063318	1065829	+
chr1	1063318	1065833	+
chr1	1063318	1065948	+
chr1	1063348	1064180	-
chr1	1063567	1064209	+
chr1	1064402	1064489	+
chr1	1064402	1065829	+
chr1	1064590	1065351	+
chr1	1064590	1065829	+
chr1	1064590	1065833	+
chr1	1064590	1065948	+
chr1	1064590	1065950	+
chr1	1064590	1065957	+
chr1	1064808	1065829	+
chr1	1065464	1065948	+
chr1	1065476	1066586	+
chr1	1065834	1066465	-
chr1	1065834	1066565	-
chr1	1065834	1068560	-
chr1	1065834	1069164	-
chr1	1065834	1069306	-
chr1	1066599	1066745	-
chr1	1066599	1066790	-
chr1	1066668	1067565	+
chr1	1066667	1066790	-
chr1	1066799	1069164	-
chr1	1067083	1069306	-
chr1	1067647	1067868	+
chr1	1068004	1068576	+
chr1	1068725	1069207	+
chr1	1069332	1069607	+
chr1	1069358	1069607	+
chr1	1070141	1072659	+
chr1	1072576	1074015	-
chr1	1082254	1082603	-
chr1	1082988	1083914	-
chr1	1082988	1084352	-
chr1	1084012	1084352	-
chr1	1084087	1084352	-
chr1	1084384	1084480	-
chr1	1084507	1085250	-
chr1	1084507	1085877	-
chr1	1085311	1085877	-
chr1	1086013	1087138	-
chr1	1087205	1087501	-
chr1	1087598	1090352	-
chr1	1090429	1090875	-
chr1	1090429	1091277	-
chr1	1090429	1091471	-
chr1	1090588	1091471	-
chr1	1090984	1091471	-
chr1	1091375	1091471	-
chr1	1091566	1091990	-
chr1	1091610	1091990	-
chr1	1092104	1092565	-
chr1	1092104	1105955	-
chr1	1092104	1115021	-
chr1	1092104	1116059	-
chr1	1098114	1104032	+
chr1	1106050	1106649	-
chr1	1106050	1116059	-
chr1	1106872	1115021	-
chr1	1115076	1116059	-
chr1	1127433	1128490	-
chr1	1137111	1140824	+
chr1	1141033	1142738	+
chr1	1173927	1174215	+
chr1	1173927	1174265	+
chr1	1173927	1174284	+
chr1	1173927	1174520	+
chr1	1174322	1174423	+
chr1	1174490	1179188	+
chr1	1176397	1179364	-
chr1	1179334	1179656	+
chr1	1179738	1180033	+
chr1	1179854	1180033	+
chr1	1180341	1180482	+
chr1	1180602	1180730	+
chr1	1180861	1181740	+
chr1	1181816	1182360	+
chr1	1182447	1182875	+
chr1	1183048	1183919	+
chr1	1184092	1184968	+
chr1	1185110	1196385	+
chr1	1185110	1196599	+
chr1	1196489	1196599	+
chr1	1196717	1197092	+
chr1	1197187	1197437	+
chr1	1203961	1204398	-
chr1	1203969	1204033	-
chr1	1203969	1204054	-
chr1	1204237	1204398	-
chr1	1204487	1205369	-
chr1	1205493	1206384	-
chr1	1211626	1211703	-
chr1	1211626	1211941	-
chr1	1211833	1211941	-
chr1	1211833	1212079	-
chr1	1211833	1212637	-
chr1	1211833	1212991	-
chr1	1212139	1212637	-
chr1	1212139	1212861	-
chr1	1212139	1212991	-
chr1	1212705	1212861	-
chr1	1212705	1212991	-
chr1	1213094	1213394	-
chr1	1213094	1213662	-
chr1	1213094	1213705	-
chr1	1213094	1213774	-
chr1	1213786	1213982	-
chr1	1217007	1228547	+
chr1	1217689	1218457	-
chr1	1217805	1218457	-
chr1	1218634	1218768	-
chr1	1218928	1223243	-
chr1	1218944	1223243	-
chr1	1219006	1223243	-
chr1	1223358	1223831	-
chr1	1223969	1228467	-
chr1	1227320	1228467	-
chr1	1228947	1231891	-
chr1	1242647	1242834	-
chr1	1242914	1243061	-
chr1	1243153	1243443	-
chr1	1243553	1243953	-
chr1	1244106	1244190	-
chr1	1244276	1244380	-
chr1	1244498	1246513	-
chr1	1255488	1256044	-
chr1	1256126	1256991	-
chr1	1257131	1257207	-
chr1	1257131	1263345	-
chr1	1257311	1262169	-
chr1	1257311	1262268	-
chr1	1257311	1263345	-
chr1	1257311	1273498	-
chr1	1262391	1263345	-
chr1	1263387	1264782	-
chr1	1263387	1266097	-
chr1	1263387	1267732	-
chr1	1263387	1267861	-
chr1	1263387	1273665	-
chr1	1264831	1267861	-
chr1	1266291	1267732	-
chr1	1266291	1267861	-
chr1	1267993	1271509	-
chr1	1267993	1272852	-
chr1	1267993	1273376	-
chr1	1267993	1273498	-
chr1	1267993	1273665	-
chr1	1271638	1273665	-
chr1	1274482	1274961	+
chr1	1275300	1277141	+
chr1	1275300	1279067	+
chr1	1279149	1280310	+
chr1	1280667	1281225	+
chr1	1281298	1281410	+
chr1	1281611	1282241	+
chr1	1282011	1282116	+
chr1	1282188	1282275	+
chr1	1282316	1283977	+
chr1	1282320	1283977	+
chr1	1284091	1285570	+
chr1	1284091	1285925	+
chr1	1285665	1285925	+
chr1	1286279	1286767	+
chr1	1286976	1287108	+
chr1	1287300	1287507	+
chr1	1287597	1287672	+
chr1	1287837	1287938	+
chr1	1288038	1290270	+
chr1	1290389	1290476	+
chr1	1290556	1290636	+
chr1	1290695	1290894	+
chr1	1290954	1291064	+
chr1	1291141	1291253	+
chr1	1293709	1293822	-
chr1	1293934	1294089	-
chr1	1294200	1294401	-
chr1	1294629	1294717	-
chr1	1294629	1295446	-
chr1	1294817	1295446	-
chr1	1295555	1295735	-
chr1	1295939	1296014	-
chr1	1296110	1296210	-
chr1	1296281	1296424	-
chr1	1296634	1297821	-
chr1	1297934	1298012	-
chr1	1298114	1298184	-
chr1	1298114	1298369	-
chr1	1298422	1298566	-
chr1	1298680	1299344	-
chr1	1299357	1299830	-
chr1	1299906	1299972	-
chr1	1300069	1300157	-
chr1	1300203	1300508	-
chr1	1300693	1301987	-
chr1	1302047	1302921	-
chr1	1302976	1303161	-
chr1	1303282	1304085	-
chr1	1304144	1307071	-
chr1	1304144	1307336	-
chr1	1304144	1307768	-
chr1	1304144	1309441	-
chr1	1307157	1307768	-
chr1	1307384	1307768	-
chr1	1308721	1308914	+
chr1	1308721	1309085	+
chr1	1308973	1309085	+
chr1	1309274	1309453	+
chr1	1309604	1309680	+
chr1	1309604	1309705	+
chr1	1309815	1310035	+
chr1	1309852	1310633	+
chr1	1310689	1310908	+
chr1	1311072	1311329	+
chr1	1311925	1312017	-
chr1	1312148	1312225	-
chr1	1312369	1312439	-
chr1	1312369	1312592	-
chr1	1312502	1312592	-
chr1	1312701	1312786	-
chr1	1312950	1313034	-
chr1	1313125	1313508	-
chr1	1313593	1313731	-
chr1	1313922	1314300	-
chr1	1313922	1314823	-
chr1	1314106	1314300	-
chr1	1314366	1314823	-
chr1	1314963	1315403	-
chr1	1314963	1315519	-
chr1	1314963	1319071	-
chr1	1314963	1320995	-
chr1	1315439	1315519	-
chr1	1315553	1319295	-
chr1	1315615	1323176	-
chr1	1315619	1316156	-
chr1	1315619	1319295	-
chr1	1315619	1320995	-
chr1	1315619	1323180	-
chr1	1315619	1324580	-
chr1	1317900	1318622	-
chr1	1319434	1320455	-
chr1	1319525	1320455	-
chr1	1319525	1324580	-
chr1	1319706	1320455	-
chr1	1319844	1320455	-
chr1	1319886	1320455	-
chr1	1320530	1320995	-
chr1	1320683	1320995	-
chr1	1321094	1321907	-
chr1	1321094	1322891	-
chr1	1321094	1323146	-
