chr1	186470	195262	-	26
chr1	186470	199836	-	26
chr1	186550	187128	-	26
chr1	186618	187128	-	26
chr1	186671	187128	-	26
chr1	186833	187128	-	26
chr1	187234	187375	-	26
chr1	187234	187379	-	26
chr1	187288	187375	-	22,26,28
chr1	187288	187379	-	26
chr1	187288	187397	-	26
chr1	187288	187476	-	26
chr1	187311	187375	-	26
chr1	187539	188868	-	26
chr1	187571	187754	-	26
chr1	187578	187754	-	26,28
chr1	187578	187780	-	26
chr1	187578	188049	-	26
chr1	187578	188129	-	26
chr1	187578	188438	-	22,26
chr1	187578	195262	-	26
chr1	187578	199836	-	26
chr1	187780	188129	-	26
chr1	187891	188049	-	26
chr1	187891	188129	-	26,28
chr1	187891	188438	-	26
chr1	187891	195262	-	26
chr1	187891	199836	-	26
chr1	188264	188438	-	26
chr1	188267	188363	-	26
chr1	188267	188438	-	26,28
chr1	188267	199836	-	26
chr1	188585	188790	-	26,28
chr1	188585	195262	-	26
chr1	188585	199836	-	22,26
chr1	188848	195285	-	26
chr1	188886	189019	-	26
chr1	188886	195258	-	26
chr1	188890	189435	-	26
chr1	188890	195262	-	26
chr1	188890	199836	-	26
chr1	188890	200339	-	26
chr1	188890	201176	-	26
chr1	188893	189023	-	26
chr1	188893	189435	-	26
chr1	188893	195262	-	26
chr1	188893	199836	-	26
chr1	188893	200339	-	26
chr1	188903	189023	-	26
chr1	188903	189435	-	26
chr1	188903	194082	-	26
chr1	188903	195262	-	26,28
chr1	188903	199836	-	26
chr1	189078	189435	-	26
chr1	189078	195262	-	26
chr1	189078	199836	-	26
chr1	189277	195262	-	26
chr1	189487	195262	-	26
chr1	189571	195262	-	26
chr1	189599	195262	-	26
chr1	189663	195262	-	26
chr1	189677	195262	-	26
chr1	190810	195262	-	26
chr1	193998	194082	-	26
chr1	194144	194255	-	26
chr1	194144	195262	-	26
chr1	194414	195262	-	26
chr1	194965	195262	-	26
chr1	195051	195262	-	26
chr1	195345	199836	-	26
chr1	195349	199836	-	26
chr1	195378	199836	-	26
chr1	195417	195742	-	26
chr1	195417	199809	-	26
chr1	195417	199836	-	26
chr1	195417	200355	-	26
chr1	195534	199836	-	26
chr1	195808	199836	-	26
chr1	199438	199836	-	26
chr1	199458	199714	+	30
chr1	199577	199714	+	30
chr1	200360	201495	+	31
chr1	258893	264405	+	34
chr1	259026	261549	-	32
chr1	259026	264603	-	32
chr1	259026	265270	-	32
chr1	259026	266042	-	32
chr1	259026	267302	-	32
chr1	259026	356684	-	32
chr1	261635	266042	-	32
chr1	261635	267302	-	32
chr1	264637	265396	+	34
chr1	267057	267945	+	35
chr1	267057	268121	+	35
chr1	267057	268157	+	35
chr1	267057	270854	+	35
chr1	267057	273152	+	35
chr1	268021	268121	+	35
chr1	268205	268666	-	32
chr1	268817	289265	-	32
chr1	270985	273152	+	35
chr1	273395	273838	+	35
chr1	273395	274986	+	35
chr1	273395	281199	+	35
chr1	273395	283199	+	35
chr1	283307	283517	+	35
chr1	283551	284077	+	35
chr1	289371	297344	-	32
chr1	348431	358048	-	32
chr1	354126	358048	-	32
chr1	356439	357539	+	37
chr1	356439	365170	+	37
chr1	357587	358048	-	32
chr1	358184	359139	-	32
chr1	358184	359344	-	32
chr1	358930	365170	+	37
chr1	358958	365170	+	37
chr1	360169	365170	+	37
chr1	365693	366018	-	38
chr1	365693	368250	-	38
chr1	365693	373143	-	38
chr1	373324	379768	-	38
chr1	379871	485039	-	38
chr1	476946	485039	-	38
chr1	476946	524479	-	38
chr1	485209	489360	-	38
chr1	485209	492134	-	38
chr1	485209	494991	-	38
chr1	485209	497108	-	38
chr1	489388	489716	+	42
chr1	491990	492767	-	43
chr1	494587	496263	-	38
chr1	494899	494991	-	38
chr1	495050	495276	-	38
chr1	495050	497108	-	38
chr1	495050	498683	-	38
chr1	497229	498072	-	38
chr1	497300	498046	-	38
chr1	497300	498072	-	38
chr1	497300	498398	-	38
chr1	497300	501555	-	38
chr1	498306	498398	-	38
chr1	498457	498683	-	38
chr1	498457	501555	-	38
chr1	499370	501555	-	38
chr1	501621	502186	-	38
chr1	501621	502464	-	38
chr1	501621	502861	-	38
chr1	502244	502464	-	38
chr1	502662	504979	-	38
chr1	502956	504979	-	38
chr1	504934	514358	-	38
chr1	505104	514358	-	38
chr1	514424	517155	-	38
chr1	514424	517184	-	38
chr1	517267	522858	-	38
chr1	524539	526695	-	38
chr1	526762	527644	-	38
chr1	527861	531151	-	38
chr1	531284	532347	-	38
chr1	586359	586820	-	45
chr1	586956	587055	-	45
chr1	586956	588116	-	45
chr1	586956	594628	-	45
chr1	586956	601397	-	45
chr1	586956	703684	-	46
chr1	587702	587903	+	47
chr1	587702	594234	+	47
chr1	587730	594234	+	47
chr1	588941	594234	+	47
chr1	594757	597298	-	45
chr1	594757	601397	-	45,46
chr1	601578	607954	-	45,46
chr1	601578	711710	-	46
chr1	608057	609082	-	45
chr1	608057	609217	-	45
chr1	608057	612740	-	45
chr1	608057	628918	-	45
chr1	608057	698926	-	46
chr1	608057	720031	-	46
chr1	612865	628918	-	45
chr1	627824	627960	-	45
chr1	628224	628918	-	45
chr1	629007	631130	-	45
chr1	629007	633043	-	45
chr1	689080	690576	-	46
chr1	690795	698887	-	46
chr1	698960	710634	-	46
chr1	698960	711764	-	46
chr1	698960	827669	-	46
chr1	702341	703684	-	46
chr1	703790	711710	-	46
chr1	703790	720031	-	46
chr1	711923	720031	-	46
chr1	711923	766328	-	46
chr1	711923	827669	-	46
chr1	720201	724357	-	46
chr1	720201	727137	-	46
chr1	720201	732016	-	46
chr1	724361	724717	+	59
chr1	724553	727137	-	46
chr1	724686	727137	-	46
chr1	726602	727137	-	46
chr1	729805	733306	-	46
chr1	732208	732980	-	46
chr1	733365	735422	-	46
chr1	735614	743179	-	46
chr1	743351	744194	-	46
chr1	744392	744727	-	46
chr1	744826	746694	-	46
chr1	746819	756076	-	46
chr1	756142	758966	-	46
chr1	759124	764722	-	46
chr1	761155	761777	+	61
chr1	764801	765143	-	62
chr1	765248	766328	-	46,62
chr1	765248	768547	-	46
chr1	766388	768411	-	46
chr1	766388	768547	-	46,62
chr1	766388	769690	-	46
chr1	768614	769496	-	46
chr1	768614	774170	-	62
chr1	769212	769496	-	46
chr1	769713	772975	-	46
chr1	772173	772975	-	46
chr1	773108	774170	-	46
chr1	773235	774170	-	46
chr1	774281	775446	-	46
chr1	774281	778283	-	46
chr1	774281	778558	-	46
chr1	774281	791788	-	46
chr1	774281	805798	-	46
chr1	774281	808573	-	46
chr1	774281	810066	-	46
chr1	774281	827483	-	46
chr1	774281	827636	-	46
chr1	774281	827640	-	46
chr1	775524	778283	-	46
chr1	779093	781936	+	63
chr1	779093	784369	+	63
chr1	779093	786392	+	63
chr1	779093	803566	+	63
chr1	779093	803918	+	63
chr1	779093	803921	+	63
chr1	779093	803950	+	63
chr1	779093	804775	+	63
chr1	779093	807216	+	63
chr1	782044	783110	+	63
chr1	782137	783110	+	63
chr1	782137	784369	+	63
chr1	783364	784369	+	63
chr1	784494	786392	+	63
chr1	784494	792881	+	63
chr1	784494	795469	+	63
chr1	784494	801606	+	63
chr1	784494	803566	+	63
chr1	784494	803918	+	63
chr1	784494	803921	+	63
chr1	791941	805798	-	46
chr1	791941	808573	-	46
chr1	791941	810066	-	46
chr1	793042	795469	+	63
chr1	795583	803566	+	63
chr1	795583	803950	+	63
chr1	801161	805798	-	46
chr1	801164	805798	-	46
chr1	801164	808573	-	46
chr1	803668	803918	+	63
chr1	803668	803950	+	63
chr1	804223	804775	+	63
chr1	804223	807216	+	63
chr1	804841	807216	+	63
chr1	804967	806385	+	63
chr1	804967	807216	+	63
chr1	804967	809621	+	63
chr1	804967	809657	+	63
chr1	805892	808573	-	46,65
chr1	805892	810066	-	46
chr1	805892	827483	-	46
chr1	805892	827640	-	46
chr1	806826	808573	-	46
chr1	807324	809621	+	63
chr1	807324	809657	+	63
chr1	807324	809661	+	63
chr1	807324	809744	+	63
chr1	808624	808730	-	46
chr1	808624	810066	-	46,65
chr1	808624	827483	-	46
chr1	808834	810066	-	46
chr1	808841	810066	-	46
chr1	810171	812456	-	46
chr1	810171	817372	-	46
chr1	810171	817416	-	46
chr1	810171	817689	-	46
chr1	810171	826849	-	46
chr1	810171	826942	-	46
chr1	810171	827005	-	46
chr1	810171	827204	-	46
chr1	810171	827274	-	46
chr1	810171	827299	-	46
chr1	810171	827483	-	46
chr1	810171	827636	-	46
chr1	810171	827640	-	46
chr1	812501	817372	-	46
chr1	812501	827274	-	46
chr1	818199	819191	-	46
chr1	818199	827483	-	46
chr1	818199	827493	-	46
chr1	818199	827636	-	46
chr1	818203	818722	+	66
chr1	819224	827483	-	46
chr1	825553	847653	+	67
chr1	826924	829002	+	67
chr1	826924	847653	+	67
chr1	826924	851926	+	67
chr1	826924	852670	+	67
chr1	826924	853390	+	67
chr1	827076	827483	-	46
chr1	827076	827636	-	46
chr1	827246	827483	-	46
chr1	827384	827483	-	46
chr1	827450	827640	-	46
chr1	827776	829002	+	67
chr1	827776	841199	+	67
chr1	827776	847653	+	67
chr1	827776	851926	+	67
chr1	827776	852670	+	67
chr1	827850	829002	+	67
chr1	827854	829002	+	67
chr1	827973	829002	+	67
chr1	828128	829002	+	67
chr1	828188	829002	+	67
chr1	829105	841199	+	67
chr1	829105	847653	+	67
chr1	829105	851926	+	67
chr1	829105	852670	+	67
chr1	829105	853390	+	67
chr1	830272	847653	+	67
chr1	831063	841199	+	67
chr1	831063	847653	+	67
chr1	831063	851926	+	67
chr1	831678	841199	+	67
chr1	831678	847653	+	67
chr1	831678	851926	+	67
chr1	834606	835437	-	68
chr1	841374	847653	+	67
chr1	841374	851926	+	67
chr1	844499	847653	+	67
chr1	847414	847653	+	67
chr1	847807	849483	+	67
chr1	847807	850177	+	67
chr1	847807	850180	+	67
chr1	847807	851926	+	67
chr1	847807	852670	+	67
chr1	847837	851926	+	67
chr1	849603	850177	+	67
chr1	849603	850180	+	67
chr1	849603	851926	+	67
chr1	850352	851926	+	67
chr1	851683	852022	-	69
chr1	851774	852022	-	69
chr1	852015	852670	+	67
chr1	852090	852670	+	67
chr1	852095	852670	+	67
chr1	852111	852650	+	67
chr1	852111	852670	+	67
chr1	852111	853390	+	67
chr1	852234	852670	+	67
chr1	852671	853390	+	67
chr1	852767	853390	+	67
chr1	854816	856448	+	67
chr1	855122	856448	+	67
chr1	855122	861104	+	67
chr1	855137	856448	+	67
chr1	855137	861104	+	67
chr1	858707	861104	+	67
chr1	859074	861104	+	67
chr1	861274	865259	+	67
chr1	865500	867419	+	67
chr1	868531	868622	-	70
chr1	868531	868626	-	70
chr1	868534	868622	-	70
chr1	868534	868626	-	70
chr1	868676	869527	-	70
chr1	868676	870085	-	70
chr1	868676	874111	-	70
chr1	868676	875039	-	70
chr1	868676	876745	-	70
chr1	869576	869983	-	70
chr1	869576	870085	-	70
chr1	869576	874111	-	70
chr1	869576	875039	-	70
chr1	870324	874111	-	70
chr1	870324	875039	-	70
chr1	874303	875039	-	70
chr1	874592	875046	-	72
chr1	874801	875039	-	70
chr1	875156	875525	-	72
chr1	875156	876745	-	70
chr1	875626	876526	-	72
chr1	876612	876754	-	72
chr1	882368	883006	+	73
chr1	883222	889195	+	73
chr1	904958	911944	+	74
chr1	904958	915749	+	74
chr1	904962	905277	+	74
chr1	904962	905294	+	74
chr1	904962	905299	+	74
chr1	904962	905417	+	74
chr1	904962	905801	+	74
chr1	904962	908065	+	74
chr1	904962	908100	+	74
chr1	904962	915318	+	74
chr1	904962	915749	+	74
chr1	904962	917881	+	74
chr1	904962	919969	+	74
chr1	905680	905801	+	74
chr1	905988	906238	+	74
chr1	905988	908065	+	74
chr1	905988	908100	+	74
chr1	905988	915749	+	74
chr1	908213	910867	+	74
chr1	908213	915749	+	74
chr1	908383	910485	-	75
chr1	910888	915749	+	74
chr1	911309	915318	+	74
chr1	911309	915749	+	74
chr1	911474	911944	+	74
chr1	914445	914802	+	74
chr1	915472	915749	+	74
chr1	915818	916316	+	74
chr1	915818	917881	+	74
chr1	915818	919969	+	74
chr1	915880	916316	+	74
chr1	915880	917881	+	74
chr1	915880	919969	+	74
chr1	915950	916316	+	74
chr1	915950	916528	+	74
chr1	915950	917881	+	74
chr1	915950	917902	+	74
chr1	916434	916528	+	74
chr1	916434	916748	+	74
chr1	916434	917881	+	74
chr1	916434	917902	+	74
chr1	917487	918021	-	76
chr1	917721	918021	-	76
chr1	918072	919969	+	74
chr1	918111	918824	-	76
chr1	918166	918824	-	76
chr1	918916	919334	-	76
chr1	918916	922472	-	76
chr1	922510	922671	-	76
chr1	922736	923012	-	76
chr1	922850	923012	-	76
chr1	923144	923253	-	76
chr1	923144	923274	-	76
chr1	923354	925517	-	76
chr1	923462	924650	-	76
chr1	923462	925517	-	76
chr1	924949	925921	+	77
chr1	925190	925921	+	77
chr1	925801	925921	+	77
chr1	926014	930154	+	77
chr1	930337	931038	+	77
chr1	930337	935771	+	77
chr1	931090	935771	+	77
chr1	935897	939039	+	77
chr1	939130	939271	+	77
chr1	939130	939274	+	77
chr1	939130	941143	+	77
chr1	939413	941143	+	77
chr1	939413	942409	+	77
chr1	939461	941143	+	77
chr1	940463	941143	+	77
chr1	941307	942135	+	77
chr1	942252	942409	+	77
chr1	942489	942558	+	77
chr1	943059	943252	+	77
chr1	943378	943697	+	77
chr1	943809	943907	+	77
chr1	943809	943970	+	77
chr1	944801	945041	-	78
chr1	944801	945056	-	78
chr1	945147	945517	-	78
chr1	945423	945517	-	78
chr1	945654	946172	-	78
chr1	946287	946401	-	78
chr1	946546	948130	-	78
chr1	948233	948489	-	78
chr1	948604	951126	-	78
chr1	951239	951999	-	78
chr1	952140	952411	-	78
chr1	952601	953174	-	78
chr1	953289	953781	-	78
chr1	953893	954003	-	78
chr1	954083	955922	-	78
chr1	954524	955922	-	78
chr1	956014	956094	-	78
chr1	956216	956893	-	78
chr1	957026	957098	-	78
chr1	957274	958928	-	78
chr1	959082	959214	-	78
chr1	960801	961292	+	79
chr1	961553	961628	+	79
chr1	961751	961825	+	79
chr1	962048	962354	+	79
chr1	962472	962703	+	79
chr1	962918	963031	+	79
chr1	962918	963108	+	79
chr1	963254	963336	+	79
chr1	963505	963919	+	79
chr1	964009	964106	+	79
chr1	964168	964348	+	79
chr1	964181	964348	+	79
chr1	964531	964962	+	79
chr1	966615	966703	+	80
chr1	966804	970276	+	80
chr1	970424	970520	+	80
chr1	970602	970685	+	80
chr1	970759	970878	+	80
chr1	971007	971076	+	80
chr1	971007	971112	+	80
chr1	971209	971323	+	80
chr1	971405	972074	+	80
chr1	972151	972287	+	80
chr1	972425	972860	+	80
chr1	973011	973185	+	80
chr1	973011	973499	+	80
chr1	973327	973499	+	80
chr1	973641	973832	+	80
chr1	974052	974315	+	80
chr1	974365	974441	+	80
chr1	974589	975711	+	80
chr1	976270	976498	-	81
chr1	976625	978880	-	81
chr1	980658	981136	-	81
chr1	981048	982064	-	81
chr1	981174	982064	-	81
chr1	982667	985754	+	82
chr1	982667	989589	+	82
chr1	999433	999525	-	84
chr1	999614	999691	-	84
chr1	999614	999865	-	84
chr1	999788	999865	-	84
chr1	1001264	1008193	+	86
chr1	1001282	1008193	+	86
chr1	1004509	1006338	-	87
chr1	1008280	1013983	+	86
chr1	1012191	1012916	-	89
chr1	1013577	1013983	+	86
chr1	1020374	1022200	+	90
chr1	1022463	1035276	+	90
chr1	1034704	1035276	+	90
chr1	1035325	1040664	+	90
chr1	1040881	1041172	+	90
chr1	1041398	1041477	+	90
chr1	1041703	1041955	+	90
chr1	1042163	1043238	+	90
chr1	1043458	1043537	+	90
chr1	1043733	1043822	+	90
chr1	1044024	1044108	+	90
chr1	1044258	1044333	+	90
chr1	1044440	1045160	+	90
chr1	1045278	1045358	+	90
chr1	1045524	1045732	+	90
chr1	1045877	1045963	+	90
chr1	1046089	1046159	+	90
chr1	1046266	1046396	+	90
chr1	1046736	1046819	+	90
chr1	1046958	1047326	+	90
chr1	1047455	1047572	+	90
chr1	1047688	1047775	+	90
chr1	1047896	1048011	+	90
chr1	1048366	1048866	+	90
chr1	1049060	1049235	+	90
chr1	1049452	1049565	+	90
chr1	1049796	1049902	+	90
chr1	1050038	1050232	+	90
chr1	1050330	1050426	+	90
chr1	1050592	1050725	+	90
chr1	1050838	1051031	+	90
chr1	1050838	1051252	+	90
chr1	1051044	1051252	+	90
chr1	1051370	1051452	+	90
chr1	1051646	1051727	+	90
chr1	1051816	1051992	+	90
chr1	1051816	1053752	+	90
chr1	1052017	1053460	+	90
chr1	1053494	1053752	+	90
chr1	1053978	1054447	+	90
chr1	1054552	1054823	+	90
chr1	1055216	1055897	+	91
chr1	1058527	1060276	+	92
chr1	1058527	1060279	+	92
chr1	1059129	1060276	+	92
chr1	1059129	1060279	+	92
chr1	1059167	1060276	+	92
chr1	1059783	1060276	+	92
chr1	1059783	1060279	+	92
chr1	1059847	1060276	+	92
chr1	1059847	1060279	+	92
chr1	1060394	1061019	+	92
chr1	1060394	1063078	+	92
chr1	1060394	1065829	+	92
chr1	1060394	1065948	+	92
chr1	1060394	1065950	+	92
chr1	1061118	1063078	+	92
chr1	1061975	1062214	-	93
chr1	1062278	1063060	-	93
chr1	1062809	1063060	-	93
chr1	1063202	1063479	+	94
chr1	1063202	1064205	+	92
chr1	1063202	1065829	+	92
chr1	1063202	1065833	+	92
chr1	1063202	1065948	+	92
chr1	1063315	1065829	+	92
chr1	1063318	1064205	+	92
chr1	1063318	1065351	+	92
chr1	1063318	1065829	+	92
chr1	1063318	1065833	+	92
chr1	1063318	1065948	+	92
chr1	1063348	1064180	-	93
chr1	1063567	1064209	+	94
chr1	1064402	1064489	+	94
chr1	1064402	1065829	+	92
chr1	1064590	1065351	+	94
chr1	1064590	1065829	+	92
chr1	1064590	1065833	+	92
chr1	1064590	1065948	+	92
chr1	1064590	1065950	+	92
chr1	1064590	1065957	+	92
chr1	1064808	1065829	+	92
chr1	1065464	1065948	+	92
chr1	1065476	1066586	+	94
chr1	1065834	1066465	-	95
chr1	1065834	1066565	-	95
chr1	1065834	1068560	-	95
chr1	1065834	1069164	-	95
chr1	1065834	1069306	-	95
chr1	1066599	1066745	-	95
chr1	1066599	1066790	-	95
chr1	1066667	1066790	-	95
chr1	1066668	1067565	+	94
chr1	1066799	1069164	-	95
chr1	1067083	1069306	-	95
chr1	1067647	1067868	+	94
chr1	1068004	1068576	+	94
chr1	1068725	1069207	+	94
chr1	1069332	1069607	+	96
chr1	1069358	1069607	+	96
chr1	1070141	1072659	+	96
chr1	1072576	1074015	-	97
chr1	1082254	1082603	-	98
chr1	1082988	1083914	-	98
chr1	1082988	1084352	-	98
chr1	1084012	1084352	-	98
chr1	1084087	1084352	-	98
chr1	1084384	1084480	-	98
chr1	1084507	1085250	-	98
chr1	1084507	1085877	-	98
chr1	1085311	1085877	-	98
chr1	1086013	1087138	-	98
chr1	1087205	1087501	-	98
chr1	1087598	1090352	-	98
chr1	1090429	1090875	-	98
chr1	1090429	1091277	-	98
chr1	1090429	1091471	-	98
chr1	1090588	1091471	-	98
chr1	1090984	1091471	-	98
chr1	1091375	1091471	-	98
chr1	1091566	1091990	-	98
chr1	1091610	1091990	-	98
chr1	1092104	1092565	-	98
chr1	1092104	1105955	-	98
chr1	1092104	1115021	-	98
chr1	1092104	1116059	-	98
chr1	1098114	1104032	+	99
chr1	1106050	1106649	-	98
chr1	1106050	1116059	-	98
chr1	1106872	1115021	-	98
chr1	1115076	1116059	-	98
chr1	1127433	1128490	-	100
chr1	1137111	1140824	+	101
chr1	1141033	1142738	+	101
chr1	1173927	1174215	+	108
chr1	1173927	1174265	+	108
chr1	1173927	1174284	+	108
chr1	1173927	1174520	+	108
chr1	1174322	1174423	+	108
chr1	1174490	1179188	+	108
chr1	1176397	1179364	-	107
chr1	1179334	1179656	+	108
chr1	1179738	1180033	+	108
chr1	1179854	1180033	+	108
chr1	1180341	1180482	+	108
chr1	1180602	1180730	+	108
chr1	1180861	1181740	+	108
chr1	1181816	1182360	+	108
chr1	1182447	1182875	+	108
chr1	1183048	1183919	+	108
chr1	1184092	1184968	+	108
chr1	1185110	1196385	+	108
chr1	1185110	1196599	+	108
chr1	1196489	1196599	+	108
chr1	1196717	1197092	+	108
chr1	1197187	1197437	+	108
chr1	1203961	1204398	-	109
chr1	1203969	1204033	-	109
chr1	1203969	1204054	-	109
chr1	1204237	1204398	-	109
chr1	1204487	1205369	-	109
chr1	1205493	1206384	-	109
chr1	1211626	1211703	-	110
chr1	1211626	1211941	-	110
chr1	1211833	1211941	-	110
chr1	1211833	1212079	-	110
chr1	1211833	1212637	-	110
chr1	1211833	1212991	-	110
chr1	1212139	1212637	-	110
chr1	1212139	1212861	-	110
chr1	1212139	1212991	-	110
chr1	1212705	1212861	-	110
chr1	1212705	1212991	-	110
chr1	1213094	1213394	-	110
chr1	1213094	1213662	-	110
chr1	1213094	1213705	-	110
chr1	1213094	1213774	-	110
